,date,text,followers,polarity,sentiment_confidence,clusters
1,2020-08-22 15:49:32,b'RT @vwaptrader1: $AAPL Close to target https://t.co/I7bdDx3GWT',15846,0.0,0.0,0
2,2020-08-22 15:49:31,"b'@LanceRoberts Rule of making money in the stock market: pick a winner and stay with it, eg, AAPL. I bought it at 65\xe2\x80\xa6 https://t.co/B5ZpouvmWw'",444,0.0,0.0,0
3,2020-08-22 15:49:29,b'RT @CopyCat92457243: $TSLA $TAOP $JFK $CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP\xe2\x80\xa6',522,0.0,0.0,0
4,2020-08-22 15:49:27,b'RT @Options59647261: $AAPL $TSLA $EOD $BA $RH $AMD $WMT $HD $O $KODK\n$TSLA $AAPL $EOD $SPY $ROKU $BA $NVDA $PT $FB $HD\nAnother great day to\xe2\x80\xa6',522,0.8,0.75,3
5,2020-08-22 15:49:25,b'RT @Xtrader90362966: \xf0\x9f\x92\xaa https://t.co/ZVa9je5wjt \ngood\n$AAPL $TSLA $AMZN $FB $NFLX $AMD $SPY $MSFT $BABA $NVDA $TWTR $NIO $DIS $GOOG $SNAP $B\xe2\x80\xa6',522,0.0,0.0,0
6,2020-08-22 15:49:18,b'RT @Traders7249: Helped me get my account green all time. Thanks https://t.co/8v7DSWXjGu\n\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8f\xf0\x9f\x93\x88\xe2\x98\x9d\xef\xb8\x8f\n$SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA\xe2\x80\xa6',522,0.0,0.25,0
7,2020-08-22 15:49:10,b'RT @graemethickins: the hits just keep on coming... #Apple $AAPL https://t.co/G3znmHgGds',522,0.0,0.0,0
8,2020-08-22 15:49:03,b'This assumes $AAPL share price of $500 \n\n*not investing advice',952,0.0,0.0,0
9,2020-08-22 15:49:01,"b'RT @Thecorpraider1: I wonder what roll, if any, the changes in capital allocation at $aapl played in $BRK pulling the trigger? 1/5'",522,0.0,0.0,0
10,2020-08-22 15:48:57,b'@QTRResearch Chump change compared to the corporate welfare going to the junk bond and corporate bond market where\xe2\x80\xa6 https://t.co/aX8Ctytmun',174,0.0,0.0,0
11,2020-08-22 15:48:50,b'RT @sanjayseo: Apple valuation:\n\nAug 2020 $2 trillion\nAug 2018 $1 trillion\nDec 1980 $1 billion\n\n$AAPL',522,0.0,0.0,0
12,2020-08-22 15:48:44,b'RT @mickster1010: $AAPL ah favorite  $AAPL https://t.co/ZnjjaNvRFJ',522,0.5,1.0,3
13,2020-08-22 15:48:40,"b'Want to earn a free share of $AAPL every 3 months?\n\n$304,875 into $AAPL buys you 609.75 shares\n\nThose 609.75 shares\xe2\x80\xa6 https://t.co/XRStELy1zP'",952,0.4,0.8,3
14,2020-08-22 15:48:25,"b""RT @InfiniteOption2: $QQQ  $AAPL $MRNA $ZM $PT $ALL $SPY $ATH $SHOP $UNG $AAPL $FSLY $TSLA $CRM $PENN $AMZN $BA $SNAP $ITM $SQ ..It's one o\xe2\x80\xa6""",522,0.0,0.0,0
15,2020-08-22 15:48:22,b'RT @apollotradingsd: Some making bearish calls on $YM_F based on the $AAPL weighting being quartered. Hmm:  the stock probably has done the\xe2\x80\xa6',6969,0.0,0.0,0
16,2020-08-22 15:48:15,b'More room to run in AAPL clearly \xf0\x9f\xa4\xa3 https://t.co/jHRQEXFBvj',124,0.3,0.44166666666666665,1
17,2020-08-22 15:48:07,b'RT @InfiniteOption2: $AAPL $TSLA $MRNA $GE $PT $TRVN $ZSAN $GT $STC $BTO $QQQ  $AAPL $MRNA $ZM $PT $ALL $SPY $ATH $SHOP $UNG Most profitabl\xe2\x80\xa6',522,0.5,0.5,3
18,2020-08-22 15:47:57,b'RT @vwaptrader1: $AAPL Close to target https://t.co/I7bdDx3GWT',10141,0.0,0.0,0
19,2020-08-22 15:47:18,b'RT @vwaptrader1: $AAPL Close to target https://t.co/I7bdDx3GWT',12210,0.0,0.0,0
20,2020-08-22 15:47:11,b'the hits just keep on coming... #Apple $AAPL https://t.co/G3znmHgGds',6338,0.0,0.0,0
21,2020-08-22 15:47:00,b'@OddStockTrader $AAPL was up $100 billion yesterday on no news. Boeing is ~$95 billion for scale.',3445,0.0,0.0,0
22,2020-08-22 15:46:59,"b'I wonder what roll, if any, the changes in capital allocation at $aapl played in $BRK pulling the trigger? 1/5'",477,0.0,0.0,0
23,2020-08-22 15:46:58,b'RT @InfiniteOption2: $AAPL $TSLA $MRNA $GE $PT $TRVN $ZSAN $GT $STC $BTO $QQQ  $AAPL $MRNA $ZM $PT $ALL $SPY $ATH $SHOP $UNG Most profitabl\xe2\x80\xa6',6936,0.5,0.5,3
24,2020-08-22 15:46:48,b'RT @zerohedge: AAPL fwd PE multiple https://t.co/UQK8VsFG6g',672,0.0,0.0,0
25,2020-08-22 15:46:37,"b""$QQQ  $AAPL $MRNA $ZM $PT $ALL $SPY $ATH $SHOP $UNG $AAPL $FSLY $TSLA $CRM $PENN $AMZN $BA $SNAP $ITM $SQ ..It's on\xe2\x80\xa6 https://t.co/vcjDysgOqN""",0,0.0,0.0,0
26,2020-08-22 15:46:23,"b'@TKingmusic1 Yay!\xf0\x9f\x8d\xbb Same. I have no more runners in TSLA or AAPL. Felt very ""blow-off top"" on that late push in AAPL\xe2\x80\xa6 https://t.co/I1ftSe2Ljc'",6401,0.030000000000000006,0.405,1
27,2020-08-22 15:46:23,b'RT @zerohedge: AAPL fwd PE multiple https://t.co/UQK8VsFG6g',207,0.0,0.0,0
28,2020-08-22 15:46:08,b'Apple valuation:\n\nAug 2020 $2 trillion\nAug 2018 $1 trillion\nDec 1980 $1 billion\n\n$AAPL',1948,0.0,0.0,0
29,2020-08-22 15:46:02,b'$AAPL ah favorite  $AAPL https://t.co/ZnjjaNvRFJ',148,0.5,1.0,3
30,2020-08-22 15:45:51,b'$AAPL $TSLA $MRNA $GE $PT $TRVN $ZSAN $GT $STC $BTO $QQQ  $AAPL $MRNA $ZM $PT $ALL $SPY $ATH $SHOP $UNG Most profit\xe2\x80\xa6 https://t.co/TAILmetYmz',0,0.5,0.5,3
31,2020-08-22 15:45:44,"b""Nasdaq holding steady and I don't see a selloff, instead a slowdown. But I see the $RTY_F ready to climb as well as\xe2\x80\xa6 https://t.co/oOnYBxXJdc""",871,0.18333333333333332,0.5,1
32,2020-08-22 15:45:43,"b'@MarkGutman9 With all the AAPL stock people just want more dollars?\n\nNo, people want more value and will put it int\xe2\x80\xa6 https://t.co/6w0TQB4TOI'",4054,0.5,0.5,3
33,2020-08-22 15:45:38,b'RT @Options59647261: $AAPL $TSLA $EOD $BA $RH $AMD $WMT $HD $O $KODK\n$TSLA $AAPL $EOD $SPY $ROKU $BA $NVDA $PT $FB $HD\nAnother great day to\xe2\x80\xa6',101,0.8,0.75,3
